scenario_id,scenario_type,num_of_flight,entry_x_0,entry_y_0,entry_angle_0,exit_x_0,exit_y_0,exit_angle_0,middle_x_0,middle_y_0,middle_radius_0,middle_angle_0,speed_0,entry_time_0,entry_x_1,entry_y_1,entry_angle_1,exit_x_1,exit_y_1,exit_angle_1,middle_x_1,middle_y_1,middle_radius_1,middle_angle_1,speed_1,entry_time_1,is_conflict,ownship_level,intruder_level,surrounding_flight,sync_time_0,sync_time_1,sync_point_x_0,sync_point_y_0,sync_point_x_1,sync_point_y_1
1,,2,588.8854381999831,518.0912807335915,,391.0588785204944,15.879301296747542,,489.9721583602387,266.98529101516954,,,0.8,202.0,649.9512624500452,324.41522994006925,,13.939731009555942,279.9409711871261,,331.94549672980054,302.1781005635977,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 44.87791225972228, ""entry_y"": 475.27695991665496, ""exit_x"": 470.27876697250474, ""exit_y"": 617.6140948157334, ""middle_x"": 257.5783396161135, ""middle_y"": 546.4455273661943, ""entry_time"": 140.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 127, ""sync_offset"": 101.60000000000001, ""sync_point_x"": 141.22759562867213, ""sync_point_y"": 507.51511300741237, ""flight_point_level"": 0.0},{""entry_x"": 646.8857819973025, ""entry_y"": 374.53539230722095, ""exit_x"": 199.84427421574398, ""exit_y"": 622.3345464456323, ""middle_x"": 423.36502810652325, ""middle_y"": 498.43496937642664, ""entry_time"": 108.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 159, ""sync_offset"": 127.2, ""sync_point_x"": 535.6341552491714, ""sync_point_y"": 436.20317600255504, ""flight_point_level"": 0.0},{""entry_x"": 23.982478091828682, ""entry_y"": 423.55894551127585, ""exit_x"": 527.0116721042107, ""exit_y"": 77.836558845849, ""middle_x"": 275.49707509801965, ""middle_y"": 250.69775217856244, ""entry_time"": 265.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 2, ""sync_offset"": 1.6, ""sync_point_x"": 25.301079993623908, ""sync_point_y"": 422.6526955321961, ""flight_point_level"": 0.0},{""entry_x"": 455.03396111656764, ""entry_y"": 35.4384468952191, ""exit_x"": 71.11456180001687, ""exit_y"": 141.90871926640855, ""middle_x"": 263.07426145829226, ""middle_y"": 88.67358308081383, ""entry_time"": 76.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 191, ""sync_offset"": 152.8, ""sync_point_x"": 307.79122786629, ""sync_point_y"": 76.27247075997674, ""flight_point_level"": 0.0},{""entry_x"": 585.5633632151337, ""entry_y"": 137.41919259134454, ""exit_x"": 128.61747486405207, ""exit_y"": 578.6867076662307, ""middle_x"": 357.09041903959286, ""middle_y"": 358.05295012878764, ""entry_time"": 95.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 172, ""sync_offset"": 137.6, ""sync_point_x"": 486.5822066885353, ""sync_point_y"": 233.00418436650259, ""flight_point_level"": 0.0}]",65.0,0.0,569.8273744103196,469.7095671985262,649.9512624500452,324.41522994006925
2,,2,95.96681548186547,548.2394752199996,,624.5615531047808,455.0339611165676,,360.2641842933232,501.63671816828355,,,0.8,26.0,617.6140948157334,470.27876697250474,,81.31329233376937,531.3825251359481,,349.4636935747514,500.8306460542264,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 455.03396111656764, ""entry_y"": 624.5615531047808, ""exit_x"": 12.385231474776958, ""exit_y"": 291.0018101103528, ""middle_x"": 233.7095962956723, ""middle_y"": 457.78168160756684, ""entry_time"": 203.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 64, ""sync_offset"": 51.2, ""sync_point_x"": 414.14382300214623, ""sync_point_y"": 593.748623919396, ""flight_point_level"": 0.0},{""entry_x"": 74.43663678486627, ""entry_y"": 522.5808074086553, ""exit_x"": 115.87820596516536, ""exit_y"": 92.19365584723386, ""middle_x"": 95.15742137501582, ""middle_y"": 307.38723162794463, ""entry_time"": 234.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 33, ""sync_offset"": 26.400000000000002, ""sync_point_x"": 76.96696465140018, ""sync_point_y"": 496.30234777176184, ""flight_point_level"": 0.0},{""entry_x"": 27.43405580821866, ""entry_y"": 434.1818094262902, ""exit_x"": 412.82209443280664, ""exit_y"": 20.903735587498147, ""middle_x"": 220.12807512051265, ""middle_y"": 227.54277250689418, ""entry_time"": 106.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 161, ""sync_offset"": 128.8, ""sync_point_x"": 115.27544458426846, ""sync_point_y"": 339.98345265774105, ""flight_point_level"": 0.0},{""entry_x"": 564.0331845181346, ""entry_y"": 548.2394752199996, ""exit_x"": 35.43844689521916, ""exit_y"": 455.03396111656775, ""middle_x"": 299.7358157066769, ""middle_y"": 501.63671816828366, ""entry_time"": 236.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 31, ""sync_offset"": 24.8, ""sync_point_x"": 539.6099522434318, ""sync_point_y"": 543.9330004138598, ""flight_point_level"": 0.0},{""entry_x"": 47.45677028514342, ""entry_y"": 179.76909990851485, ""exit_x"": 475.27695991665496, ""exit_y"": 615.1220877402777, ""middle_x"": 261.3668651008992, ""middle_y"": 397.44559382439627, ""entry_time"": 124.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 143, ""sync_offset"": 114.4, ""sync_point_x"": 127.64079012104635, ""sync_point_y"": 261.36495129175324, ""flight_point_level"": 0.0}]",241.0,0.0,285.83775026261924,514.7601065658154,617.6140948157334,470.27876697250474
3,,2,363.4491082456491,11.752993482152533,,346.74750599774205,649.5614511214636,,355.0983071216956,330.6572223018081,,,0.8,146.0,643.0072322348178,396.53174106168296,,12.385231474776958,368.9981898896472,,327.69623185479736,382.7649654756651,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 548.2394752199996, ""entry_y"": 564.0331845181345, ""exit_x"": 39.98150814827204, ""exit_y"": 194.76215624297618, ""middle_x"": 294.1104916841358, ""middle_y"": 379.3976703805553, ""entry_time"": 228.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 39, ""sync_offset"": 31.200000000000003, ""sync_point_x"": 522.9981449955012, ""sync_point_y"": 545.6942846466093, ""flight_point_level"": 0.0},{""entry_x"": 407.41500659189376, ""entry_y"": 640.4946324083189, ""exit_x"": 598.3745817425357, ""exit_y"": 155.71550879519134, ""middle_x"": 502.89479416721474, ""middle_y"": 398.10507060175513, ""entry_time"": 210.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 57, ""sync_offset"": 45.6, ""sync_point_x"": 424.1274625305217, ""sync_point_y"": 598.0675913083386, ""flight_point_level"": 0.0},{""entry_x"": 124.30796490030744, ""entry_y"": 84.86577820192701, ""exit_x"": 630.7016386514907, ""exit_y"": 439.44644586421396, ""middle_x"": 377.50480177589907, ""middle_y"": 262.1561120330705, ""entry_time"": 39.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 228, ""sync_offset"": 182.4, ""sync_point_x"": 273.72129777861954, ""sync_point_y"": 189.48612019235782, ""flight_point_level"": 0.0},{""entry_x"": 31.25426352089545, ""entry_y"": 215.32225614550393, ""exit_x"": 649.2204960831438, ""exit_y"": 307.6779284018799, ""middle_x"": 340.23737980201963, ""middle_y"": 261.5000922736919, ""entry_time"": 238.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 29, ""sync_offset"": 23.200000000000003, ""sync_point_x"": 54.19943155089192, ""sync_point_y"": 218.75143448371088, ""flight_point_level"": 0.0},{""entry_x"": 252.5849934081063, ""entry_y"": 640.4946324083189, ""exit_x"": 624.5615531047808, ""exit_y"": 455.0339611165676, ""middle_x"": 438.5732732564436, ""middle_y"": 547.7642967624432, ""entry_time"": 4.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 263, ""sync_offset"": 210.4, ""sync_point_x"": 440.87918308917233, ""sync_point_y"": 546.6146125300152, ""flight_point_level"": 0.0}]",121.0,0.0,360.915179649447,108.5198225397865,643.0072322348178,396.53174106168296
4,,2,531.3825251359481,81.31329233376934,,10.0,329.99999999999994,,270.69126256797404,205.65664616688463,,,0.8,249.0,258.0156626099633,641.7984207312752,,160.42583544537447,58.624609229943644,,209.2207490276689,350.2115149806094,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 644.1206987032524, ""entry_y"": 268.9411214795057, ""exit_x"": 132.98832789578938, ""exit_y"": 582.1634411541511, ""middle_x"": 388.55451329952086, ""middle_y"": 425.5522813168284, ""entry_time"": 181.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 86, ""sync_offset"": 68.8, ""sync_point_x"": 585.4590553956908, ""sync_point_y"": 304.889022731963, ""flight_point_level"": 0.0},{""entry_x"": 189.7212330274952, ""entry_y"": 42.38590518426656, ""exit_x"": 318.8321610551998, ""exit_y"": 649.8050646461106, ""middle_x"": 254.2766970413475, ""middle_y"": 346.0954849151886, ""entry_time"": 219.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 48, ""sync_offset"": 38.400000000000006, ""sync_point_x"": 197.70504195489718, ""sync_point_y"": 79.94677305244471, ""flight_point_level"": 0.0},{""entry_x"": 620.018491851728, ""entry_y"": 465.2378437570238, ""exit_x"": 220.55355413578602, ""exit_y"": 29.298361348509275, ""middle_x"": 420.286022993757, ""middle_y"": 247.26810255276655, ""entry_time"": 48.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 219, ""sync_offset"": 175.20000000000002, ""sync_point_x"": 501.6550874774643, ""sync_point_y"": 336.06685434789006, ""flight_point_level"": 0.0},{""entry_x"": 35.43844689521916, ""entry_y"": 455.03396111656775, ""exit_x"": 628.7457364791046, ""exit_y"": 215.3222561455039, ""middle_x"": 332.0920916871619, ""middle_y"": 335.1781086310358, ""entry_time"": 175.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 92, ""sync_offset"": 73.60000000000001, ""sync_point_x"": 103.67917859133472, ""sync_point_y"": 427.4629158411566, ""flight_point_level"": 0.0},{""entry_x"": 636.0175219081714, ""entry_y"": 423.55894551127574, ""exit_x"": 128.61747486405207, ""exit_y"": 81.31329233376925, ""middle_x"": 382.3174983861117, ""middle_y"": 252.4361189225225, ""entry_time"": 15.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 252, ""sync_offset"": 201.60000000000002, ""sync_point_x"": 468.8835472810749, ""sync_point_y"": 310.82565617157314, ""flight_point_level"": 0.0}]",18.0,0.0,518.3852970413101,87.51265212780879,258.0156626099633,641.7984207312752
5,,2,16.99276776518218,396.53174106168296,,531.3825251359481,578.6867076662306,,274.1876464505651,487.6092243639568,,,0.8,67.0,318.8321610551998,649.8050646461106,,374.535392307221,13.114218002697498,,346.68377668121036,331.45964132440406,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 439.446445864214, ""entry_y"": 29.29836134850933, ""exit_x"": 609.8783062846067, ""exit_y"": 485.13907847882786, ""middle_x"": 524.6623760744103, ""middle_y"": 257.21871991366856, ""entry_time"": 247.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 20, ""sync_offset"": 16.0, ""sync_point_x"": 445.04976396436547, ""sync_point_y"": 44.28511637648369, ""flight_point_level"": 0.0},{""entry_x"": 64.70797678238671, ""entry_y"": 508.941729110639, ""exit_x"": 455.03396111656764, ""exit_y"": 35.4384468952191, ""middle_x"": 259.8709689494772, ""middle_y"": 272.1900880029291, ""entry_time"": 199.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 68, ""sync_offset"": 54.400000000000006, ""sync_point_x"": 99.31063196549707, ""sync_point_y"": 466.965351774347, ""flight_point_level"": 0.0},{""entry_x"": 647.6147685252231, ""entry_y"": 368.99818988964716, ""exit_x"": 137.4191925913445, ""exit_y"": 585.5633632151337, ""middle_x"": 392.5169805582838, ""middle_y"": 477.2807765523904, ""entry_time"": 239.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 28, ""sync_offset"": 22.400000000000002, ""sync_point_x"": 626.9954598078884, ""sync_point_y"": 377.7505671678069, ""flight_point_level"": 0.0},{""entry_x"": 27.43405580821866, ""entry_y"": 434.1818094262902, ""exit_x"": 645.1384809639065, ""exit_y"": 274.4325831465823, ""middle_x"": 336.2862683860626, ""middle_y"": 354.30719628643624, ""entry_time"": 47.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 220, ""sync_offset"": 176.0, ""sync_point_x"": 197.82804051476563, ""sync_point_y"": 390.1149287127085, ""flight_point_level"": 0.0},{""entry_x"": 107.70932145312094, ""entry_y"": 560.1887361083684, ""exit_x"": 124.30796490030744, ""exit_y"": 84.86577820192701, ""middle_x"": 116.00864317671419, ""middle_y"": 322.5272571551477, ""entry_time"": 43.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 224, ""sync_offset"": 179.20000000000002, ""sync_point_x"": 113.96331126220909, ""sync_point_y"": 381.09789990654644, ""flight_point_level"": 0.0}]",200.0,0.0,167.81540633993072,449.9408385390863,318.8321610551998,649.8050646461106
6,,2,84.86577820192707,124.30796490030735,,504.2844912048087,598.3745817425356,,294.5751347033679,361.34127332142145,,,0.8,239.0,58.6246092299437,160.42583544537445,,648.2470065178475,363.4491082456491,,353.43580787389556,261.93747184551177,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 612.5432297148566, ""entry_y"": 480.23090009148507, ""exit_x"": 199.84427421574398, ""exit_y"": 622.3345464456323, ""middle_x"": 406.1937519653003, ""middle_y"": 551.2827232685587, ""entry_time"": 148.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 119, ""sync_offset"": 95.2, ""sync_point_x"": 522.5298613178016, ""sync_point_y"": 511.2249883958064, ""flight_point_level"": 0.0},{""entry_x"": 215.3222561455039, ""entry_y"": 31.25426352089545, ""exit_x"": 92.19365584723391, ""exit_y"": 544.1217940348347, ""middle_x"": 153.7579559963689, ""middle_y"": 287.68802877786504, ""entry_time"": 47.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 220, ""sync_offset"": 176.0, ""sync_point_x"": 174.23587210686458, ""sync_point_y"": 202.39136951088653, ""flight_point_level"": 0.0},{""entry_x"": 220.55355413578602, ""entry_y"": 29.298361348509275, ""exit_x"": 194.7621562429762, ""exit_y"": 620.018491851728, ""middle_x"": 207.6578551893811, ""middle_y"": 324.6584266001186, ""entry_time"": 133.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 134, ""sync_offset"": 107.2, ""sync_point_x"": 215.877555810222, ""sync_point_y"": 136.3963307020844, ""flight_point_level"": 0.0},{""entry_x"": 626.698833461372, ""entry_y"": 210.12589010690817, ""exit_x"": 55.706463775324096, ""exit_y"": 165.1878160287826, ""middle_x"": 341.20264861834806, ""middle_y"": 187.6568530678454, ""entry_time"": 171.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 96, ""sync_offset"": 76.80000000000001, ""sync_point_x"": 550.1355822306678, ""sync_point_y"": 204.10023155500966, ""flight_point_level"": 0.0},{""entry_x"": 571.507065671287, ""entry_y"": 539.9388892769623, ""exit_x"": 184.72304008334504, ""exit_y"": 615.1220877402777, ""middle_x"": 378.11505287731603, ""middle_y"": 577.53048850862, ""entry_time"": 147.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 120, ""sync_offset"": 96.0, ""sync_point_x"": 477.2708560603113, ""sync_point_y"": 558.2565528331106, ""flight_point_level"": 0.0}]",28.0,0.0,99.7084672819596,141.08457304598102,58.6246092299437,160.42583544537445
7,,2,630.7016386514907,220.55355413578602,,47.45677028514342,179.76909990851485,,339.0792044683171,200.16132702215043,,,0.8,178.0,544.1217940348347,92.19365584723388,,42.38590518426656,189.72123302749526,,293.2538496095506,140.9574444373646,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 346.74750599774205, ""entry_y"": 649.5614511214636, ""exit_x"": 485.13907847882786, ""exit_y"": 50.12169371539335, ""middle_x"": 415.9432922382849, ""middle_y"": 349.8415724184285, ""entry_time"": 199.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 68, ""sync_offset"": 54.400000000000006, ""sync_point_x"": 358.9848433540483, ""sync_point_y"": 596.5557195971468, ""flight_point_level"": 0.0},{""entry_x"": 318.8321610551998, ""entry_y"": 649.8050646461106, ""exit_x"": 58.6246092299437, ""exit_y"": 160.42583544537445, ""middle_x"": 188.72838514257174, ""middle_y"": 405.11545004574253, ""entry_time"": 2.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 265, ""sync_offset"": 212.0, ""sync_point_x"": 219.30418974459093, ""sync_point_y"": 462.6201749600182, ""flight_point_level"": 0.0},{""entry_x"": 231.11456180001684, ""entry_y"": 25.661914785550834, ""exit_x"": 236.44105448872426, ""exit_y"": 636.0175219081714, ""middle_x"": 233.77780814437057, ""middle_y"": 330.8397183468611, ""entry_time"": 0.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 267, ""sync_offset"": 213.60000000000002, ""sync_point_x"": 232.9785497824695, ""sync_point_y"": 239.25378155205786, ""flight_point_level"": 0.0},{""entry_x"": 644.1206987032524, ""entry_y"": 268.9411214795057, ""exit_x"": 258.0156626099633, ""exit_y"": 641.7984207312752, ""middle_x"": 451.06818065660786, ""middle_y"": 455.36977110539044, ""entry_time"": 115.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 152, ""sync_offset"": 121.60000000000001, ""sync_point_x"": 556.6489789820724, ""sync_point_y"": 353.41157932731977, ""flight_point_level"": 0.0},{""entry_x"": 84.86577820192707, ""entry_y"": 124.30796490030735, ""exit_x"": 335.5847700599307, ""exit_y"": 649.9512624500452, ""middle_x"": 210.22527413092888, ""middle_y"": 387.1296136751763, ""entry_time"": 211.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 56, ""sync_offset"": 44.800000000000004, ""sync_point_x"": 104.15267533893869, ""sync_point_y"": 164.7437856391811, ""flight_point_level"": 0.0}]",89.0,0.0,559.6750782729912,215.5868932052043,544.1217940348347,92.19365584723388
8,,2,231.11456180001684,634.3380852144492,,647.6147685252231,368.99818988964716,,439.36466516262,501.66813755204817,,,0.8,192.0,539.9388892769623,571.507065671287,,10.0,329.99999999999994,,274.96944463848115,450.75353283564345,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 455.03396111656764, ""entry_y"": 35.4384468952191, ""exit_x"": 23.982478091828682, ""exit_y"": 236.44105448872415, ""middle_x"": 239.50821960419816, ""middle_y"": 135.93975069197162, ""entry_time"": 66.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 201, ""sync_offset"": 160.8, ""sync_point_x"": 309.2996689610743, ""sync_point_y"": 103.39546338312354, ""flight_point_level"": 0.0},{""entry_x"": 607.1281292110205, ""entry_y"": 490.0, ""exit_x"": 252.5849934081063, ""exit_y"": 19.505367591681136, ""middle_x"": 429.8565613095634, ""middle_y"": 254.75268379584057, ""entry_time"": 244.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 23, ""sync_offset"": 18.400000000000002, ""sync_point_x"": 596.0547327850228, ""sync_point_y"": 475.30510661512983, ""flight_point_level"": 0.0},{""entry_x"": 274.4325831465823, ""entry_y"": 14.861519036093455, ""exit_x"": 132.98832789578938, ""exit_y"": 582.1634411541511, ""middle_x"": 203.71045552118585, ""middle_y"": 298.51248009512227, ""entry_time"": 102.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 165, ""sync_offset"": 132.0, ""sync_point_x"": 242.4988929274262, ""sync_point_y"": 142.940554904525, ""flight_point_level"": 0.0},{""entry_x"": 617.6140948157334, ""entry_y"": 189.72123302749523, ""exit_x"": 220.55355413578602, ""exit_y"": 29.298361348509275, ""middle_x"": 419.08382447575974, ""middle_y"": 109.50979718800225, ""entry_time"": 233.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 34, ""sync_offset"": 27.200000000000003, ""sync_point_x"": 592.3946939715169, ""sync_point_y"": 179.53193368658242, ""flight_point_level"": 0.0},{""entry_x"": 646.8857819973025, ""entry_y"": 285.46460769277905, ""exit_x"": 307.6779284018799, ""exit_y"": 10.779503916856243, ""middle_x"": 477.2818551995912, ""middle_y"": 148.12205580481765, ""entry_time"": 210.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 57, ""sync_offset"": 45.6, ""sync_point_x"": 611.4479261548646, ""sync_point_y"": 256.76759786090645, ""flight_point_level"": 0.0}]",75.0,0.0,281.71804854878997,602.1001087136398,539.9388892769623,571.507065671287
9,,2,639.0962644125018,412.82209443280664,,10.048737549954808,324.4152299400693,,324.5725009812283,368.618662186438,,,0.8,52.0,291.00181011035284,647.6147685252231,,44.87791225972228,184.723040083345,,167.93986118503756,416.16890430428407,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 146.45554036766532, ""entry_y"": 592.1286541724775, ""exit_x"": 552.2906785468791, ""exit_y"": 99.81126389163165, ""middle_x"": 349.3731094572722, ""middle_y"": 345.9699590320546, ""entry_time"": 228.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 39, ""sync_offset"": 31.200000000000003, ""sync_point_x"": 166.30118084033154, ""sync_point_y"": 568.0539671707807, ""flight_point_level"": 0.0},{""entry_x"": 357.8898376792506, ""entry_y"": 648.7823033893585, ""exit_x"": 120.06111072303759, ""exit_y"": 88.49293432871298, ""middle_x"": 238.9754742011441, ""middle_y"": 368.63761885903574, ""entry_time"": 164.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 103, ""sync_offset"": 82.4, ""sync_point_x"": 325.6935926917344, ""sync_point_y"": 572.9327034648775, ""flight_point_level"": 0.0},{""entry_x"": 575.134221798073, ""entry_y"": 535.6920350996926, ""exit_x"": 115.87820596516536, ""exit_y"": 567.8063441527661, ""middle_x"": 345.50621388161915, ""middle_y"": 551.7491896262293, ""entry_time"": 195.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 72, ""sync_offset"": 57.6, ""sync_point_x"": 517.6745325031071, ""sync_point_y"": 539.7100079873542, ""flight_point_level"": 0.0},{""entry_x"": 571.507065671287, ""entry_y"": 539.9388892769623, ""exit_x"": 37.66545355436779, ""exit_y"": 199.84427421574387, ""middle_x"": 304.5862596128274, ""middle_y"": 369.8915817463531, ""entry_time"": 70.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 197, ""sync_offset"": 157.60000000000002, ""sync_point_x"": 438.5885738111762, ""sync_point_y"": 455.2604710015028, ""flight_point_level"": 0.0},{""entry_x"": 52.87187078897961, ""entry_y"": 490.0, ""exit_x"": 215.3222561455039, ""exit_y"": 31.25426352089545, ""middle_x"": 134.09706346724175, ""middle_y"": 260.6271317604477, ""entry_time"": 98.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 169, ""sync_offset"": 135.20000000000002, ""sync_point_x"": 98.00255815738544, ""sync_point_y"": 362.55487040433746, ""flight_point_level"": 0.0}]",215.0,0.0,468.77015658895175,388.8843210676754,291.00181011035284,647.6147685252231
10,,2,636.0175219081714,423.55894551127574,,252.5849934081063,19.505367591681136,,444.30125765813887,221.53215655147844,,,0.8,87.0,252.5849934081063,19.505367591681136,,647.6147685252231,368.99818988964716,,450.0998809666647,194.25177874066415,,,0.8,267.0,,0.0,0.0,"[{""entry_x"": 29.29836134850933, ""entry_y"": 439.44644586421407, ""exit_x"": 428.8854381999832, ""exit_y"": 634.3380852144492, ""middle_x"": 229.09189977424626, ""middle_y"": 536.8922655393317, ""entry_time"": 118.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 149, ""sync_offset"": 119.2, ""sync_point_x"": 136.43461166737004, ""sync_point_y"": 491.7002865614721, ""flight_point_level"": 0.0},{""entry_x"": 25.66191478555089, ""entry_y"": 428.8854381999832, ""exit_x"": 460.15572578425605, ""exit_y"": 37.66545355436773, ""middle_x"": 242.90882028490347, ""middle_y"": 233.27544587717546, ""entry_time"": 241.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 26, ""sync_offset"": 20.8, ""sync_point_x"": 41.11932715548069, ""sync_point_y"": 414.9675215877189, ""flight_point_level"": 0.0},{""entry_x"": 649.2204960831438, ""entry_y"": 307.6779284018799, ""exit_x"": 115.87820596516536, ""exit_y"": 567.8063441527661, ""middle_x"": 382.5493510241546, ""middle_y"": 437.74213627732297, ""entry_time"": 106.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 161, ""sync_offset"": 128.8, ""sync_point_x"": 533.455822919811, ""sync_point_y"": 364.1401321083131, ""flight_point_level"": 0.0},{""entry_x"": 231.11456180001684, ""entry_y"": 25.661914785550834, ""exit_x"": 11.21769661064144, ""exit_y"": 357.8898376792508, ""middle_x"": 121.16612920532914, ""middle_y"": 191.7758762324008, ""entry_time"": 217.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 50, ""sync_offset"": 40.0, ""sync_point_x"": 209.03708238753453, ""sync_point_y"": 59.01734766823756, ""flight_point_level"": 0.0},{""entry_x"": 628.7457364791046, ""entry_y"": 444.6777438544961, ""exit_x"": 12.385231474776958, ""exit_y"": 291.0018101103528, ""middle_x"": 320.56548397694075, ""middle_y"": 367.83977698242444, ""entry_time"": 120.0, ""flight_level"": 0, ""speed"": 0.8, ""sync_time"": 147, ""sync_offset"": 117.60000000000001, ""sync_point_x"": 514.6389590690474, ""sync_point_y"": 416.22772893197515, ""flight_point_level"": 0.0}]",180.0,0.0,536.8944630082708,319.1050360855063,252.5849934081063,19.505367591681136
