scenario_id,scenario_type,num_of_flight,entry_x_0,entry_y_0,entry_angle_0,exit_x_0,exit_y_0,exit_angle_0,middle_x_0,middle_y_0,middle_radius_0,middle_angle_0,speed_0,entry_time_0,entry_x_1,entry_y_1,entry_angle_1,exit_x_1,exit_y_1,exit_angle_1,middle_x_1,middle_y_1,middle_radius_1,middle_angle_1,speed_1,entry_time_1,is_conflict,ownship_level,intruder_level,surrounding_flight,sync_time_0,sync_time_1,sync_point_x_0,sync_point_y_0,sync_point_x_1,sync_point_y_1
1,,2,1.8077745284697926,364.49439287832575,,442.8666472974707,19.90143514065028,,222.33721091297025,192.19791400948802,,,0.825,234.0,3.2115373152818165,284.0728766831783,,479.8168649140505,35.96784701783861,,241.51420111466615,160.02036185050846,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 618.6245033560006, ""entry_y"": 170.01282531870876, ""exit_x"": 2.4597699583637223, ""exit_y"": 289.7831166763013, ""middle_x"": 310.54213665718214, ""middle_y"": 229.897970997505, ""entry_time"": 252.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 15, ""sync_offset"": 12.375, ""sync_point_x"": 606.4768669608358, ""sync_point_y"": 172.3740866364935, ""flight_point_level"": 0.0},{""entry_x"": 409.8342255478904, ""entry_y"": 9.802410328921155, ""exit_x"": 155.12664280304242, ""exit_y"": 609.8558717316206, ""middle_x"": 282.4804341754664, ""middle_y"": 309.8291410302709, ""entry_time"": 145.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 122, ""sync_offset"": 100.64999999999999, ""sync_point_x"": 370.507137465445, ""sync_point_y"": 102.45122382890928, ""flight_point_level"": 0.0},{""entry_x"": 364.49439287832564, ""entry_y"": 658.1922254715303, ""exit_x"": 600.3201746153673, ""exit_y"": 140.7197760041548, ""middle_x"": 482.4072837468465, ""middle_y"": 399.45600073784254, ""entry_time"": 110.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 157, ""sync_offset"": 129.525, ""sync_point_x"": 418.207535133375, ""sync_point_y"": 540.329491861246, ""flight_point_level"": 0.0},{""entry_x"": 1.8077745284697926, ""entry_y"": 364.49439287832575, ""exit_x"": 324.24070587569645, ""exit_y"": 659.9497394016091, ""middle_x"": 163.02424020208312, ""middle_y"": 512.2220661399674, ""entry_time"": 180.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 87, ""sync_offset"": 71.77499999999999, ""sync_point_x"": 54.72585537801645, ""sync_point_y"": 412.98488002993975, ""flight_point_level"": 0.0},{""entry_x"": 284.07287668317844, ""entry_y"": 656.7884626847183, ""exit_x"": 528.598957640176, ""exit_y"": 66.45028168439336, ""middle_x"": 406.33591716167723, ""middle_y"": 361.6193721845558, ""entry_time"": 105.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 162, ""sync_offset"": 133.65, ""sync_point_x"": 335.21851741877265, ""sync_point_y"": 533.3119631645848, ""flight_point_level"": 0.0}]",33.0,0.0,23.261367295412796,347.7330092125847,3.2115373152818165,284.0728766831783
2,,2,160.03743527968214,612.865209231697,,635.9706720070399,453.62017582725093,,398.004053643361,533.242692529474,,,0.825,83.0,575.2377924075402,109.1868999015768,,609.8558717316205,504.8733571969576,,592.5468320695803,307.0301285492672,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 640.0985648593498, ""entry_y"": 217.13335270252932, ""exit_x"": 19.90143514065028, ""exit_y"": 442.86664729747076, ""middle_x"": 330.00000000000006, ""middle_y"": 330.00000000000006, ""entry_time"": 179.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 88, ""sync_offset"": 72.6, ""sync_point_x"": 571.8768805902929, ""sync_point_y"": 241.96401510797287, ""flight_point_level"": 0.0},{""entry_x"": 53.23871257801005, ""entry_y"": 150.26911844504113, ""exit_x"": 150.26911844504107, ""exit_y"": 606.7612874219899, ""middle_x"": 101.75391551152556, ""middle_y"": 378.5152029335155, ""entry_time"": 39.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 228, ""sync_offset"": 188.1, ""sync_point_x"": 92.34690162083061, ""sync_point_y"": 334.25868214306996, ""flight_point_level"": 0.0},{""entry_x"": 0.20102708369842048, ""entry_y"": 318.48316608817476, ""exit_x"": 559.2372622514691, ""exit_y"": 92.61786588824515, ""middle_x"": 279.7191446675838, ""middle_y"": 205.55051598820995, ""entry_time"": 103.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 164, ""sync_offset"": 135.29999999999998, ""sync_point_x"": 125.64900260658474, ""sync_point_y"": 267.79889399900185, ""flight_point_level"": 0.0},{""entry_x"": 635.9706720070399, ""entry_y"": 453.62017582725093, ""exit_x"": 84.76220759245996, ""exit_y"": 109.18689990157674, ""middle_x"": 360.3664397997499, ""middle_y"": 281.4035378644138, ""entry_time"": 63.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 204, ""sync_offset"": 168.29999999999998, ""sync_point_x"": 493.24417742391336, ""sync_point_y"": 364.43476365680255, ""flight_point_level"": 0.0},{""entry_x"": 1.8077745284697926, ""entry_y"": 295.50560712167425, ""exit_x"": 469.4640263744308, ""exit_y"": 30.918430277905543, ""middle_x"": 235.63590045145028, ""middle_y"": 163.2120186997899, ""entry_time"": 156.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 111, ""sync_offset"": 91.57499999999999, ""sync_point_x"": 81.5105973841661, ""sync_point_y"": 250.41191960519927, ""flight_point_level"": 0.0}]",184.0,0.0,303.9929661399832,564.698362389404,575.2377924075402,109.1868999015768
3,,2,50.14412826837946,504.8733571969576,,375.9271233168217,3.2115373152818165,,213.03562579260057,254.04244725611971,,,0.825,242.0,484.925615719344,38.6272943565541,,19.90143514065028,442.86664729747076,,252.41352542999715,240.74697082701243,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 618.6245033560006, ""entry_y"": 170.01282531870876, ""exit_x"": 563.3452377915607, ""exit_y"": 563.3452377915606, ""middle_x"": 590.9848705737807, ""middle_y"": 366.6790315551347, ""entry_time"": 147.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 120, ""sync_offset"": 99.0, ""sync_point_x"": 604.8463663609541, ""sync_point_y"": 268.0493641241242, ""flight_point_level"": 0.0},{""entry_x"": 559.2372622514691, ""entry_y"": 92.61786588824515, ""exit_x"": 26.233398360694764, ""exit_y"": 458.9412724014605, ""middle_x"": 292.73533030608195, ""middle_y"": 275.7795691448528, ""entry_time"": 253.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 14, ""sync_offset"": 11.549999999999999, ""sync_point_x"": 549.7186047728849, ""sync_point_y"": 99.15985792472696, ""flight_point_level"": 0.0},{""entry_x"": 122.32427095355371, ""entry_y"": 73.54183271919953, ""exit_x"": 88.65327846567374, ""exit_y"": 555.0594588206245, ""middle_x"": 105.48877470961372, ""middle_y"": 314.300645769912, ""entry_time"": 126.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 141, ""sync_offset"": 116.32499999999999, ""sync_point_x"": 114.20984914526832, ""sync_point_y"": 189.58347086567358, ""flight_point_level"": 0.0},{""entry_x"": 239.03967258039032, ""entry_y"": 12.783640340354737, ""exit_x"": 0.4522535309906175, ""exit_y"": 347.27086556017144, ""middle_x"": 119.74596305569047, ""middle_y"": 180.0272529502631, ""entry_time"": 212.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 55, ""sync_offset"": 45.375, ""sync_point_x"": 212.69027596500644, ""sync_point_y"": 49.72413198577272, ""flight_point_level"": 0.0},{""entry_x"": 659.9497394016091, ""entry_y"": 335.75929412430355, ""exit_x"": 347.2708655601715, ""exit_y"": 659.5477464690093, ""middle_x"": 503.6103024808903, ""middle_y"": 497.65352029665644, ""entry_time"": 170.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 97, ""sync_offset"": 80.02499999999999, ""sync_point_x"": 604.3597033056278, ""sync_point_y"": 393.3244616464041, ""flight_point_level"": 0.0}]",25.0,0.0,61.377308365564396,487.5757767330832,484.925615719344,38.6272943565541
4,,2,629.0815697220944,190.5359736255692,,381.6233734632762,655.9371523963955,,505.35247159268533,423.23656301098237,,,0.825,173.0,657.5402300416363,289.78311667630135,,330.0,660.0,,493.77011502081814,474.8915583381507,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 21.918459255923437, ""entry_y"": 211.73857665005093, ""exit_x"": 464.22309221501405, ""exit_y"": 28.529998977941716, ""middle_x"": 243.07077573546874, ""middle_y"": 120.13428781399632, ""entry_time"": 3.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 264, ""sync_offset"": 217.79999999999998, ""sync_point_x"": 223.1394214368817, ""sync_point_y"": 128.39012508093435, ""flight_point_level"": 0.0},{""entry_x"": 239.03967258039032, ""entry_y"": 647.2163596596453, ""exit_x"": 35.96784701783861, ""exit_y"": 180.18313508594954, ""middle_x"": 137.50375979911445, ""middle_y"": 413.6997473727974, ""entry_time"": 67.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 200, ""sync_offset"": 165.0, ""sync_point_x"": 173.24607620772468, ""sync_point_y"": 495.9014473860998, ""flight_point_level"": 0.0},{""entry_x"": 437.43749097086175, ""entry_y"": 17.97887005222549, ""exit_x"": 278.37662653672373, ""exit_y"": 655.9371523963955, ""middle_x"": 357.90705875379274, ""middle_y"": 336.9580112243105, ""entry_time"": 126.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 141, ""sync_offset"": 116.32499999999999, ""sync_point_x"": 409.29592646523037, ""sync_point_y"": 130.84852041128076, ""flight_point_level"": 0.0},{""entry_x"": 448.26142334994915, ""entry_y"": 638.0815407440766, ""exit_x"": 38.62729435655416, ""exit_y"": 484.925615719344, ""middle_x"": 243.44435885325166, ""middle_y"": 561.5035782317103, ""entry_time"": 21.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 246, ""sync_offset"": 202.95, ""sync_point_x"": 258.1638025419869, ""sync_point_y"": 567.0069527174677, ""flight_point_level"": 0.0},{""entry_x"": 596.9756081437326, ""entry_y"": 136.03086674348387, ""exit_x"": 404.23384793347543, ""exit_y"": 651.5421213791276, ""middle_x"": 500.60472803860404, ""middle_y"": 393.78649406130575, ""entry_time"": 58.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 209, ""sync_offset"": 172.42499999999998, ""sync_point_x"": 536.591100430069, ""sync_point_y"": 297.5365689746388, ""flight_point_level"": 0.0}]",94.0,0.0,592.6740500280486,259.008559451779,657.5402300416363,289.78311667630135
5,,2,100.76273774853098,92.61786588824503,,131.40104235982403,593.5497183156067,,116.0818900541775,343.08379210192584,,,0.825,227.0,312.7291344398286,659.5477464690093,,0.4522535309906175,347.27086556017144,,156.59069398540962,503.40930601459036,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 21.918459255923437, ""entry_y"": 211.73857665005093, ""exit_x"": 519.2802239958453, ""exit_y"": 600.3201746153673, ""middle_x"": 270.59934162588434, ""middle_y"": 406.0293756327091, ""entry_time"": 233.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 34, ""sync_offset"": 28.049999999999997, ""sync_point_x"": 44.02216089459199, ""sync_point_y"": 229.00788103293564, ""flight_point_level"": 0.0},{""entry_x"": 509.73088155495896, ""entry_y"": 53.23871257801011, ""exit_x"": 104.94054117937554, ""exit_y"": 571.3467215343263, ""middle_x"": 307.3357113671673, ""middle_y"": 312.2927170561682, ""entry_time"": 126.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 141, ""sync_offset"": 116.32499999999999, ""sync_point_x"": 438.11406043770177, ""sync_point_y"": 144.90406349131206, ""flight_point_level"": 0.0},{""entry_x"": 426.48266255850314, ""entry_y"": 645.5805694678018, ""exit_x"": 659.7989729163016, ""exit_y"": 318.4831660881747, ""middle_x"": 543.1408177374024, ""middle_y"": 482.0318677779882, ""entry_time"": 210.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 57, ""sync_offset"": 47.025, ""sync_point_x"": 453.7902190508101, ""sync_point_y"": 607.2967872170958, ""flight_point_level"": 0.0},{""entry_x"": 559.2372622514691, ""entry_y"": 567.3821341117548, ""exit_x"": 250.16577445210964, ""exit_y"": 9.802410328921155, ""middle_x"": 404.7015183517894, ""middle_y"": 288.592272220338, ""entry_time"": 250.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 17, ""sync_offset"": 14.024999999999999, ""sync_point_x"": 552.4378073275143, ""sync_point_y"": 555.1155927191247, ""flight_point_level"": 0.0},{""entry_x"": 217.13335270252932, ""entry_y"": 19.90143514065022, ""exit_x"": 1.2557496297239936, ""exit_y"": 358.7613951067274, ""middle_x"": 109.19455116612666, ""middle_y"": 189.3314151236888, ""entry_time"": 47.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 220, ""sync_offset"": 181.5, ""sync_point_x"": 119.61347378758084, ""sync_point_y"": 172.976982555689, ""flight_point_level"": 0.0}]",40.0,0.0,102.77733955318125,125.55631423616666,312.7291344398286,659.5477464690093
6,,2,648.7555226753925,415.4102848838319,,495.0,44.21161675113524,,571.8777613376963,229.81095081748356,,,0.825,233.0,206.379824172749,24.029327992960134,,603.5823989431638,145.46634185465354,,404.9811115579564,84.74783492380683,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 458.9412724014604, ""entry_y"": 26.233398360694707, ""exit_x"": 484.925615719344, ""exit_y"": 621.3727056434459, ""middle_x"": 471.9334440604022, ""middle_y"": 323.80305200207033, ""entry_time"": 39.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 228, ""sync_offset"": 188.1, ""sync_point_x"": 467.1460791648801, ""sync_point_y"": 214.15436884024214, ""flight_point_level"": 0.0},{""entry_x"": 652.7887082421558, ""entry_y"": 261.3891420301394, ""exit_x"": 190.53597362556923, ""exit_y"": 30.918430277905486, ""middle_x"": 421.66234093386254, ""middle_y"": 146.15378615402244, ""entry_time"": 62.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 205, ""sync_offset"": 169.125, ""sync_point_x"": 501.4329343362134, ""sync_point_y"": 185.92593688794298, ""flight_point_level"": 0.0},{""entry_x"": 523.9691332565162, ""entry_y"": 63.02439185626736, ""exit_x"": 542.119911196558, ""exit_y"": 582.7946662292627, ""middle_x"": 533.0445222265371, ""middle_y"": 322.90952904276503, ""entry_time"": 195.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 72, ""sync_offset"": 59.4, ""sync_point_x"": 526.0421633606447, ""sync_point_y"": 122.38820698120165, ""flight_point_level"": 0.0},{""entry_x"": 312.7291344398286, ""entry_y"": 0.4522535309906175, ""exit_x"": 41.375496643999384, ""exit_y"": 489.98717468129126, ""middle_x"": 177.052315541914, ""middle_y"": 245.21971410614094, ""entry_time"": 236.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 31, ""sync_offset"": 25.575, ""sync_point_x"": 300.33012840202855, ""sync_point_y"": 22.820652541080666, ""flight_point_level"": 0.0},{""entry_x"": 185.33752155960443, ""entry_y"": 33.39796472127489, ""exit_x"": 631.4700010220583, ""exit_y"": 464.22309221501405, ""middle_x"": 408.40376129083137, ""middle_y"": 248.81052846814447, ""entry_time"": 173.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 94, ""sync_offset"": 77.55, ""sync_point_x"": 241.12232307586683, ""sync_point_y"": 87.26872135037013, ""flight_point_level"": 0.0}]",34.0,0.0,638.0212523975517,389.4954639968903,206.379824172749,24.029327992960134
7,,2,658.744250370276,301.2386048932728,,306.98036366443864,0.8038634142579895,,482.8623070173573,151.0212341537654,,,0.825,237.0,50.14412826837946,155.1266428030424,,431.97560814373264,16.151349622599355,,241.05986820605605,85.63899621282087,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 244.58971511616812, ""entry_y"": 11.24447732460743, ""exit_x"": 30.918430277905543, ""exit_y"": 469.46402637443083, ""middle_x"": 137.75407269703683, ""middle_y"": 240.35425184951913, ""entry_time"": 30.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 237, ""sync_offset"": 195.52499999999998, ""sync_point_x"": 161.9572794893179, ""sync_point_y"": 188.45030738494842, ""flight_point_level"": 0.0},{""entry_x"": 479.8168649140505, ""entry_y"": 35.96784701783861, ""exit_x"": 109.1868999015768, ""exit_y"": 575.2377924075402, ""middle_x"": 294.50188240781364, ""middle_y"": 305.6028197126894, ""entry_time"": 211.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 56, ""sync_offset"": 46.199999999999996, ""sync_point_x"": 453.6488967681232, ""sync_point_y"": 74.04247693217573, ""flight_point_level"": 0.0},{""entry_x"": 9.802410328921155, ""entry_y"": 409.83422554789036, ""exit_x"": 612.865209231697, ""exit_y"": 499.96256472031786, ""middle_x"": 311.3338097803091, ""middle_y"": 454.89839513410413, ""entry_time"": 35.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 232, ""sync_offset"": 191.39999999999998, ""sync_point_x"": 199.100046576392, ""sync_point_y"": 438.12494683809786, ""flight_point_level"": 0.0},{""entry_x"": 185.33752155960443, ""entry_y"": 33.39796472127489, ""exit_x"": 474.66247844039555, ""exit_y"": 626.6020352787251, ""middle_x"": 330.0, ""middle_y"": 330.0, ""entry_time"": 114.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 153, ""sync_offset"": 126.225, ""sync_point_x"": 240.67091956305575, ""sync_point_y"": 146.84824321538724, ""flight_point_level"": 0.0},{""entry_x"": 66.4502816843933, ""entry_y"": 528.5989576401759, ""exit_x"": 593.5497183156067, ""exit_y"": 528.598957640176, ""middle_x"": 330.0, ""middle_y"": 528.598957640176, ""entry_time"": 80.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 187, ""sync_offset"": 154.275, ""sync_point_x"": 220.7252816843933, ""sync_point_y"": 528.598957640176, ""flight_point_level"": 0.0}]",30.0,0.0,639.9242027216752,285.16476569710073,50.14412826837946,155.1266428030424
8,,2,658.744250370276,301.2386048932728,,131.40104235982403,593.5497183156067,,395.07264636505,447.3941616044398,,,0.825,13.0,12.78364034035485,239.03967258039012,,185.33752155960443,626.6020352787251,,99.06058094997964,432.82085392955764,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 201.05872759853972, ""entry_y"": 26.23339836069465, ""exit_x"": 643.8486503774006, ""exit_y"": 228.02439185626736, ""middle_x"": 422.45368898797017, ""middle_y"": 127.128895108481, ""entry_time"": 163.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 104, ""sync_offset"": 85.8, ""sync_point_x"": 279.13340463974714, ""sync_point_y"": 61.81407858059997, ""flight_point_level"": 0.0},{""entry_x"": 409.8342255478904, ""entry_y"": 9.802410328921155, ""exit_x"": 8.45787862087235, ""exit_y"": 255.76615206652463, ""middle_x"": 209.14605208438138, ""middle_y"": 132.7842811977229, ""entry_time"": 5.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 262, ""sync_offset"": 216.14999999999998, ""sync_point_x"": 225.5360540227534, ""sync_point_y"": 122.7404750922735, ""flight_point_level"": 0.0},{""entry_x"": 255.76615206652463, ""entry_y"": 8.45787862087235, ""exit_x"": 364.49439287832564, ""exit_y"": 658.1922254715303, ""middle_x"": 310.13027247242513, ""middle_y"": 333.32505204620134, ""entry_time"": 115.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 152, ""sync_offset"": 125.39999999999999, ""sync_point_x"": 276.4631218414536, ""sync_point_y"": 132.13809305364117, ""flight_point_level"": 0.0},{""entry_x"": 233.51733744149692, ""entry_y"": 645.5805694678018, ""exit_x"": 656.7884626847183, ""exit_y"": 375.9271233168216, ""middle_x"": 445.1529000631076, ""middle_y"": 510.7538463923117, ""entry_time"": 127.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 140, ""sync_offset"": 115.5, ""sync_point_x"": 330.9290494328852, ""sync_point_y"": 583.5224647037436, ""flight_point_level"": 0.0},{""entry_x"": 180.18313508594957, ""entry_y"": 624.0321529821614, ""exit_x"": 643.8486503774006, ""exit_y"": 431.97560814373264, ""middle_x"": 412.0158927316751, ""middle_y"": 528.003880562947, ""entry_time"": 248.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 19, ""sync_offset"": 15.674999999999999, ""sync_point_x"": 194.664946758064, ""sync_point_y"": 618.0335901798386, ""flight_point_level"": 0.0}]",254.0,0.0,475.4676907392156,402.83046081589276,12.78364034035485,239.03967258039012
9,,2,140.71977600415488,600.3201746153674,,533.1682868574673,69.95645130978176,,336.94403143081104,335.13831296257456,,,0.825,76.0,567.3821341117549,559.2372622514691,,495.0,44.21161675113524,,531.1910670558775,301.7244395013022,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 509.73088155495896, ""entry_y"": 606.7612874219899, ""exit_x"": 261.3891420301395, ""exit_y"": 7.211291757844151, ""middle_x"": 385.56001179254923, ""middle_y"": 306.986289589917, ""entry_time"": 225.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 42, ""sync_offset"": 34.65, ""sync_point_x"": 496.4709006235086, ""sync_point_y"": 574.7488616204738, ""flight_point_level"": 0.0},{""entry_x"": 160.03743527968214, ""entry_y"": 47.134790768302935, ""exit_x"": 612.865209231697, ""exit_y"": 160.03743527968214, ""middle_x"": 386.45132225568955, ""middle_y"": 103.58611302399254, ""entry_time"": 229.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 38, ""sync_offset"": 31.349999999999998, ""sync_point_x"": 190.45620629843464, ""sync_point_y"": 54.71904219535252, ""flight_point_level"": 0.0},{""entry_x"": 642.0211299477746, ""entry_y"": 437.4374909708617, ""exit_x"": 131.40104235982403, ""exit_y"": 593.5497183156067, ""middle_x"": 386.71108615379933, ""middle_y"": 515.4936046432342, ""entry_time"": 93.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 174, ""sync_offset"": 143.54999999999998, ""sync_point_x"": 504.7435822292809, ""sync_point_y"": 479.40744918381057, ""flight_point_level"": 0.0},{""entry_x"": 586.4581672808004, ""entry_y"": 122.32427095355365, ""exit_x"": 35.96784701783861, ""exit_y"": 180.18313508594954, ""middle_x"": 311.2130071493195, ""middle_y"": 151.25370301975158, ""entry_time"": 159.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 108, ""sync_offset"": 89.1, ""sync_point_x"": 497.8462664034872, ""sync_point_y"": 131.63775703070158, ""flight_point_level"": 0.0},{""entry_x"": 206.379824172749, ""entry_y"": 635.9706720070399, ""exit_x"": 222.56250902913837, ""exit_y"": 17.97887005222543, ""middle_x"": 214.4711666009437, ""middle_y"": 326.9747710296326, ""entry_time"": 212.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 55, ""sync_offset"": 45.375, ""sync_point_x"": 207.56760320221875, ""sync_point_y"": 590.6112208862739, ""flight_point_level"": 0.0}]",191.0,0.0,234.44897662649745,473.6524298036093,567.3821341117549,559.2372622514691
10,,2,84.76220759245996,550.8131000984233,,255.76615206652463,8.45787862087235,,170.2641798294923,279.63548935964786,,,0.825,266.0,353.0196363355614,0.8038634142579895,,19.90143514065028,442.86664729747076,,186.46053573810585,221.83525535586438,,,0.825,267.0,,0.0,0.0,"[{""entry_x"": 201.05872759853972, ""entry_y"": 633.7666016393053, ""exit_x"": 659.196136585742, ""exit_y"": 306.98036366443864, ""middle_x"": 430.12743209214085, ""middle_y"": 470.373482651872, ""entry_time"": 213.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 54, ""sync_offset"": 44.55, ""sync_point_x"": 237.32757394131374, ""sync_point_y"": 607.896284962383, ""flight_point_level"": 0.0},{""entry_x"": 14.419430532198305, ""entry_y"": 426.4826625585032, ""exit_x"": 489.98717468129126, ""exit_y"": 618.6245033560006, ""middle_x"": 252.20330260674478, ""middle_y"": 522.5535829572518, ""entry_time"": 62.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 205, ""sync_offset"": 169.125, ""sync_point_x"": 171.22939993580627, ""sync_point_y"": 489.8380026699692, ""flight_point_level"": 0.0},{""entry_x"": 63.02439185626736, ""entry_y"": 523.9691332565162, ""exit_x"": 464.22309221501405, ""exit_y"": 631.4700010220583, ""middle_x"": 263.6237420356407, ""middle_y"": 577.7195671392873, ""entry_time"": 128.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 139, ""sync_offset"": 114.675, ""sync_point_x"": 173.79193598596626, ""sync_point_y"": 553.6492072536478, ""flight_point_level"": 0.0},{""entry_x"": 571.3467215343263, ""entry_y"": 104.94054117937551, ""exit_x"": 69.95645130978176, ""exit_y"": 533.1682868574673, ""middle_x"": 320.65158642205404, ""middle_y"": 319.05441401842137, ""entry_time"": 88.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 179, ""sync_offset"": 147.67499999999998, ""sync_point_x"": 459.05377056434173, ""sync_point_y"": 200.8477817165354, ""flight_point_level"": 0.0},{""entry_x"": 514.5336581453464, ""entry_y"": 603.5823989431638, ""exit_x"": 448.26142334994915, ""exit_y"": 21.918459255923437, ""middle_x"": 481.3975407476478, ""middle_y"": 312.75042909954357, ""entry_time"": 116.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 151, ""sync_offset"": 124.57499999999999, ""sync_point_x"": 500.43136779020944, ""sync_point_y"": 479.80818502225287, ""flight_point_level"": 0.0}]",1.0,0.0,85.01028987705098,550.0262836140561,353.0196363355614,0.8038634142579895
